COD_DANE;NOMBRE_INSTITUCION;CORREO_INSTITUCIONAL;DIRECCION;SEDE_PRINCIPAL;COD_SEDE_PRINCIPAL;LONGITUD;LATITUD;ESTADO;ID_DEPARTAMENTO;DEPARTAMENTO;ID_MUNICIPIO;MUNICIPIO;CALENDARIO;NATURALEZA;SECTOR;ZONA;JORNADA;NIVEL;TELEFONO;TIPO_TELEFONO;FUENTE_COORDENADAS;CONFIA_GEO
419698002230;COLEGIO INTEG SIGLO 21;;VDA LA PALOMERA;S;419698002230;0;0;ACTIVA;19;CAUCA;19698;SANTANDER DE QUILICHAO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
419698002272;COLEGIO INTEG SIGLO 21;;VDA BAJO SAN FCO;S;419698002272;0;0;ACTIVA;19;CAUCA;19698;SANTANDER DE QUILICHAO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;TARDE;EDUCACI”N MEDIA;8294144;FIJO;SIN COORDENADAS;BAJO
419698002329;INSTITUCION TEC AGROP JUAN TAMA;;VDA LAS VUELTAS;S;419698002329;0;0;ACTIVA;19;CAUCA;19698;SANTANDER DE QUILICHAO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;3304218;FIJO;SIN COORDENADAS;BAJO
419698002434;CENTRO EDUCATIVO CENT DOC EL AGUILA;;VDA EL AGUILA;S;419698002434;0;0;ACTIVA;19;CAUCA;19698;SANTANDER DE QUILICHAO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;8298895;FIJO;SIN COORDENADAS;BAJO
419698002558;COLEGIO INTEG SSIGLO 21 SAT SAN ANTONIO;;VDA SAN ANTONIO;S;419698002558;-76,53398209;3,022417584;ACTIVA;19;CAUCA;19698;SANTANDER DE QUILICHAO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;TARDE;EDUCACI”N MEDIA;8294144;FIJO;SECRETARIAS;MEDIO
419698002574;COLEGIO INTEG SIGLO XXI SAT EL PALMAR;;VDA EL PALMAR;S;419698002574;-76,53750547;2,982432572;ACTIVA;19;CAUCA;19698;SANTANDER DE QUILICHAO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;TARDE;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219701000317;ESCUELA RURAL MIXTA INTEGD DESCANSE;;I.P DESCANSE;N;419701000995;-76,6192128;1,486600317;ACTIVA;19;CAUCA;19701;SANTA ROSA CAUCA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
219701000929;ESCUELA RURAL MIXTA EL CASCAJO;;VDA EL CASCAJO;N;419701000995;-76,63290738;1,476898892;ACTIVA;19;CAUCA;19701;SANTA ROSA CAUCA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419701000995;COLEGIO AGRIC FRAY ISODORO DE MONTCLAR;;IP DESCANSE;S;419701000995;0;0;ACTIVA;19;CAUCA;19701;SANTA ROSA CAUCA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
219743000040;ESCUELA VEINTE DE JULIO MICHAMBE;;IP MICHAMBE;N;419743001037;-76,32738096;2,619656234;ACTIVA;19;CAUCA;19743;SILVIA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;MINTIC;ALTO
219743000805;ESCUELA RURAL MIXTA PUENTE REAL;;VDA PUENTE REAL;N;419743001037;-76,327728;2,631738;ACTIVA;19;CAUCA;19743;SILVIA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;MINTIC;ALTO
419743001037;ESCUELA RURAL MIXTA SAN PEDRO PE—A DEL CORAZON;;VDA PE—A DEL CORAZON;S;419743001037;-76,318143;2,631347;ACTIVA;19;CAUCA;19743;SILVIA;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419743001088;CENTRO EDUCATIVO CENT DOC RUR MIX TULCAN;;VDA TULCAN;S;419743001088;-76,328262;2,526414;ACTIVA;19;CAUCA;19743;SILVIA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419743001096;CENTRO EDUCATIVO CENT DOC RUR MIX GOLONDRINAS;;VDA GOLONDRINAS;S;419743001096;-76,36996617;2,690855365;ACTIVA;19;CAUCA;19743;SILVIA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419743001100;CENTRO EDUCATIVO CENT DOC RUR MIX EL TREBOL;;VDA EL TREBOL;S;419743001100;-76,38991174;2,564303388;ACTIVA;19;CAUCA;19743;SILVIA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419743001118;CENTRO EDUCATIVO CENT DOC RUR MIX CABUYAL;;VDA CABUYAL;S;419743001118;-76,39945363;2,724116519;ACTIVA;19;CAUCA;19743;SILVIA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419743001126;ESCUELA BASIC INTEG CUMBRE NUEVA;;VDA CUMBRE NUEVA;S;419743001126;-76,30354255;2,632926493;ACTIVA;19;CAUCA;19743;SILVIA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419743001134;CENTRO EDUCATIVO CENT DOC BILING GARGANTILLAS;;VDA GARGANTILLAS;S;419743001134;-76,33343276;2,730601993;ACTIVA;19;CAUCA;19743;SILVIA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419743001151;CENTRO EDUCATIVO CENT DOC BILING DE MARIPOSAS;;VDA MARIPOSAS RESG PITAYO;S;419743001151;0;0;ACTIVA;19;CAUCA;19743;SILVIA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
419807000919;INSTITUCION AGROP STA MARIA;;VDA STA MARIA;S;419807000919;0;0;ACTIVA;19;CAUCA;19807;TIMBÕO;A;OFICIAL;OFICIAL;RURAL;;EDUCACI”N MEDIA;8238370;FIJO;SIN COORDENADAS;BAJO
419809001181;ESCUELA RURAL MIXTA PETE ADENTRO;;VDA PETE ADENTRO;S;419809001181;-77,45296286;2,623718511;ACTIVA;19;CAUCA;19809;TIMBIQUÕ;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419809001190;ESCUELA RURAL MIXTA LA SIERPE;;VDA LA SIERPE;S;419809001190;0;0;ACTIVA;19;CAUCA;19809;TIMBIQUÕ;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
419821002606;ESCUELA RURAL MIXTA EL GALVIAL;;VDA EL GALVIAL;S;419821002606;-76,19587033;2,998577298;ACTIVA;19;CAUCA;19821;TORIBÕO;B;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419821002614;CENTRO EDUCATIVO CENT DOC RUR MIX LA CONQUISTA;;IP LOPEZ;S;419821002614;-76,176159;2,98748;ACTIVA;19;CAUCA;19821;TORIBÕO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419821002622;ESCUELA RUR MIX AVELINO EL FLAYO;;VDA EL FLAYO;S;419821002622;-76,27300617;2,905878396;ACTIVA;19;CAUCA;19821;TORIBÕO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419821002681;CENTRO EDUCATIVO CENT DOC RUR MIX EL TRIUNFO;;VDA EL TRIUNFO;S;419821002681;-76,226068;3,046071;ACTIVA;19;CAUCA;19821;TORIBÕO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419821002690;CENTRO EDUCATIVO CENT DOC RUR MIX BILINGUE AGUA BLANCA;;VDA AGUA BLANCA;S;419821002690;-76,18466766;2,922189969;ACTIVA;19;CAUCA;19821;TORIBÕO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
419824000990;ESCUELA AMALAKA;;VDA FLORENCIA;S;419824000990;0;0;ACTIVA;19;CAUCA;19824;TOTOR”;B;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
220001001655;ESCUELA URB MIX ARIGUANI;;CORREG PUEBLO BELLO;N;420001000097;-73,58101917;10,42146379;ACTIVA;20;CESAR;20570;PUEBLO BELLO;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;5793308;FIJO;SECRETARIAS;MEDIO
220001002007;ESCUELA JORGE ELIECER GAITAN;;B LAS DELICIAS PUEBLO BELLO;N;420001000097;0;0;ACTIVA;20;CESAR;20570;PUEBLO BELLO;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
420001000097;INSTITUCION AGRICOLA DE PBLO BELLO;;CL 9 # 16-131;S;420001000097;-73,58156957;10,42147874;ACTIVA;20;CESAR;20570;PUEBLO BELLO;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;5793121;FIJO;SECRETARIAS;MEDIO
420001000283;COLEGIO NSTRA SRA DE LAS MERCEDES;;CR 30A=18B-05 SABANAS DEL VALLE;S;420001000283;-73,265132;10,453101;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
420001005862;COLEGIO MIS PRIMERAS LETRAS;;KR 34A # 16D-20;S;420001005862;-73,27387261;10,45559974;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;5601006;FIJO;SECRETARIAS;MEDIO
420001006818;ESCUELA INDIG KWANIMUN;;ZONA IND;S;420001006818;0;0;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
420001006842;ESCUELA BILINGUE DE SEYNIMIN;;NO DILIGENCIO DIRECCION;S;420001006842;-73,46324333;10,72814996;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420001006877;ESCUELA INDIG SEYKWINKUTA;;KURAKATA NABUSIMAKE;S;420001006877;0;0;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
420001067663;ESCUELA JOSEFINA CASTRO CASTRO;;VDA EL MONO;S;420001067663;-73,52853078;10,15068141;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420001067728;ESCUELA RUR MIX DE LOS CIRUELOS;;VDA TROCHA DE ANGOSTURA;S;420001067728;-73,6079096;10,23165843;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220001068628;ESCUELA IND MIX KONCHURUA;;RESG KOGGI MALAYO ARHUACO;N;420001068562;0;0;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
220001069379;ESCUELA INDIG DE TEZHUMKE;;RESG KOGGI MALAYO ARHUACO;N;420001068562;-73,44343431;10,76996898;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA SECUNDARIA;;;MINTIC;ALTO
420001068562;ESCUELA IND DE DUNGAKARE;;SIERRA NEVADA RESG WIWA;S;420001068562;-73,41731973;10,8047686;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420001068597;ESCUELA MIX INDIG KOGGI DE SAN JOSE DE MARVAMAKE;;RESG KOGGI SAN JOSE DE MAMAKE MALAY;S;420001068597;-73,38757647;10,75194457;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA SECUNDARIA;;;SECRETARIAS;MEDIO
420001068601;FONDO EDUC DPTAL ESC INDIG COGGUI PUEBLO HERN;;COMUNID DE PUEBLO HERNANDEZ;S;420001068601;-73,33189708;10,79096773;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220001068547;ESCUELA RUR MIX INDIG YERRUA;;JURIS DE ATANQUEZ;N;420001068635;-73,34468668;10,81012239;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220001069419;ESCUELA INDIG PIEDRA LIZA;;RESG KOGGI MALAYO ARHUACO;N;420001068635;-73,31690647;10,72053568;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220001791613;ESCUELA INDIG SABANA DE HIGUERON;;RESG KOGGI MALAYO ARHUACO;N;420001068635;-73,43040676;10,71315935;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420001068635;ESCUELA IND MIX DE RONGOY;;RESG KOGGI WIWA;S;420001068635;-73,35545374;10,66414246;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420001068643;ESCUELA RURAL MIXTA DE ISURWA;;ISURWA;S;420001068643;0;0;ACTIVA;20;CESAR;20001;VALLEDUPAR;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
420011002241;ESCUELA RURAL MIXTA LA RESBALOSA;;VDA LA RESBALOZA;S;420011002241;-73,58249263;8,470444803;ACTIVA;20;CESAR;20011;AGUACHICA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420011023401;JARDIN INFANTIL ESCALANDO MI MUNDO;;CLL 8 = 14-20;S;420011023401;-73,61989829;8,30580234;ACTIVA;20;CESAR;20011;AGUACHICA;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;5659361;FIJO;SECRETARIAS;MEDIO
420013001749;FUNDACION EDUC NTRA SRA DE LAS FLORES;;HDA LAS FLORES;S;420013001749;0;0;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;5765765;FIJO;SIN COORDENADAS;BAJO
220013002118;ESCUELA IND KURARAPA;;RESG IND IROKA;N;420013022126;-73,081342;9,880058;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013002151;ESCUELA INDIGENA SOKE;;RESG IND IROKA;N;420013022126;-73,12585525;9,89992008;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013004315;ESCUELA IND SUCHAYE;;RESG INDG IROKA;N;420013022126;-73,13049329;9,920421101;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013004323;ESCUELA IND KONONE;;RESG IND IROKA;N;420013022126;-73,08647671;9,952344947;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013004358;ESCUELA IND PUCACHAYE;;RESG IND IROKA;N;420013022126;-73,10202497;9,932654852;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013004374;ESCUELA IND APONCIA;;RESG IND IROKA;N;420013022126;-73,1389338;9,931258989;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013004382;ESCUELA IND KOPTOS;;RESG IROKA;N;420013022126;-73,06446889;9,954165641;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013021937;ESCUELA INDIGENA YIPUTO;;RESG IND IROKA;N;420013022126;-73,20030079;9,88239996;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;;;SECRETARIAS;MEDIO
220013022429;ESCUELA IND SOKOCIA;;RESG INDIG IROKA;N;420013022126;-73,1306813;9,92047854;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA SECUNDARIA;;;SECRETARIAS;MEDIO
220013022437;ESCUELA INDIG KUNANA;;RESG INDIG IROKA;N;420013022126;-73,080509;9,87728;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
220013022461;ESCUELA INDIGENA WETSA;;RESG INDIG WETSA;N;420013022126;0;0;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
220013022565;ESCUELA INDIGENA ACACHA;;RESGUARDO INDIGENA IROKA;N;420013022126;-73,23766547;9,917197531;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
220013022572;ESCUELA INDIG TOTUMUCHO;;RESG INDIG IROKA;N;420013022126;-73,10029344;9,89322873;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013022581;ESCUELA INDIG WAYICO;;RESG INDIG IROKA;N;420013022126;-73,09455753;9,923811753;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220013022801;ESCUELA INDIG KUCTO;;RESG IROKA;N;420013022126;0;0;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
220013022895;SEDE WAKARAS;;RESG IND IROKA;N;420013022126;0;0;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
220013022917;SEDE INDIGENA KUCTO;;RESG INDIG KUCHTO;N;420013022126;0;0;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
420013022126;ESCUELA INDIGENA YOWA;;RESG IND IROKA;S;420013022126;0;0;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;OFICIAL;OFICIAL;RURAL;COMPLETA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
420013800102;CENTRO EDUCATIVO SEMILLAS DE AMOR;;KR 2 6 32 VD CASACARA;S;420013800102;0;0;ACTIVA;20;CESAR;20013;AGUSTÕN CODAZZI;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;PREESCOLAR;3023056345;CELULAR;SIN COORDENADAS;BAJO
420045006700;ESCUELA INDIG BILINGUE LAS PE—AS;;RESG SOKORPA;S;420045006700;0;0;ACTIVA;20;CESAR;20045;BECERRIL;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
220175000445;ESCUELA RURAL MIXTA SALOA;;CORREG DE SALOA;N;420175000240;-73,72869503;9,1918529;ACTIVA;20;CESAR;20175;CHIMICHAGUA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N B¡SICA PRIMARIA;;;MINTIC;ALTO
420175000240;INSTITUCION EDUCATIVA CAMILO NAMEN FRAIJA;;CORREG SALOA;S;420175000240;-73,725494;9,188372;ACTIVA;20;CESAR;20175;CHIMICHAGUA;A;OFICIAL;OFICIAL;RURAL;UNICA;EDUCACI”N MEDIA;;;SECRETARIAS;MEDIO
220175000364;ESCUELA NVA ULTIMO CASO;;VDA ULTUMO CASO;N;420175001301;-73,706882;9,150873;ACTIVA;20;CESAR;20175;CHIMICHAGUA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;3106156150;CELULAR;MINTIC;ALTO
220175000542;ESCUELA NVA MATA DE GUILLIN;;VDA MATA DE GUILLIN;N;420175001301;-73,918281;9,355309;ACTIVA;20;CESAR;20175;CHIMICHAGUA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;3156806197;CELULAR;MINTIC;ALTO
220175001646;ESCUELA NVA EL TREBOL DE PAJONAL;;VDA EL TREBOL DE PAJONAL;N;420175001301;-73,68741343;9,14439526;ACTIVA;20;CESAR;20175;CHIMICHAGUA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;3156833852;CELULAR;MINTIC;ALTO
420175001301;CENTRO EDUCATIVO CABECERA;;VDA CABECERA;S;420175001301;0;0;ACTIVA;20;CESAR;20175;CHIMICHAGUA;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;3157774117;CELULAR;SIN COORDENADAS;BAJO
220228001155;ESCUELA NVA LOS NARANJOS;;VDA LOS NARANJOS;N;420228017221;-73,62628623;9,109441274;ACTIVA;20;CESAR;20228;CURUMANÕ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220228001287;ESCUELA NVA LAS TIJERAS;;VDA LAS TIJERAS;N;420228017221;-73,64440035;9,129067637;ACTIVA;20;CESAR;20228;CURUMANÕ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
220228001325;ESCUELA NVA LA CONQUISTA N. 2;;VDA LA CONQUISTA # 2;N;420228017221;-73,56194527;9,187883548;ACTIVA;20;CESAR;20228;CURUMANÕ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N B¡SICA PRIMARIA;;;SECRETARIAS;MEDIO
420228017221;CENTRO EDUCATIVO CA—O GRANDE;;VDA CA—O GRANDE;S;420228017221;0;0;ACTIVA;20;CESAR;20228;CURUMANÕ;A;OFICIAL;OFICIAL;RURAL;MA—ANA;EDUCACI”N MEDIA;;;SIN COORDENADAS;BAJO
420250006224;COLEGIO MIS SEMILLITAS;;CL 3 # 3 - 65;S;420250006224;-73,75153475;9,658099221;ACTIVA;20;CESAR;20250;EL PASO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;NOCTURNA;EDUCACI”N B¡SICA SECUNDARIA;3163926214;CELULAR;SECRETARIAS;MEDIO
420250006259;GIMNASIO EDUKIDS;;CORREG DE LA LOMA;S;420250006259;0;0;ACTIVA;20;CESAR;20250;EL PASO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;;;SIN COORDENADAS;BAJO
420250006283;COLEGIO DIVINO NI—O;;CL 3 # 5 - 65;S;420250006283;0;0;ACTIVA;20;CESAR;20250;EL PASO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;3007013340;CELULAR;SIN COORDENADAS;BAJO
420250006291;CENTRO EDUCATIVO DIVINO MAESTRO;;KR 17 # 7 - 55;S;420250006291;-73,60196446;9,614178;ACTIVA;20;CESAR;20250;EL PASO;A;ORGANIZACI”N CON FINES DE LUCRO;NO OFICIAL;RURAL;FIN DE SEMANA;EDUCACI”N B¡SICA PRIMARIA;3135658526;CELULAR;SECRETARIAS;MEDIO
